367_Itachi666.cpp;0;304_Itachi666.cpp;100.0;
419_transfercn.cpp;1;231_amaoagou.cpp;100.0;
80_zhuynan.cpp;2;67_zhuynan.cpp;100.0;
450_karthickm.cpp;3;387_dhanacs.cpp;100.0;
437_improvingzero.cpp;4;332_ImprovingZero.cpp;100.0;5;123_Stomach_ache.cpp;51.9;
105_Aging.cpp;6;103_aging.cpp;100.0;7;310_wechat_cph.cpp;46.3;
195_che-shao.cpp;8;125_chejianchao.cpp;70.3;
71_suiyuan1992.cpp;9;210_user6229l.cpp;58.6;10;328_matyukevich.cpp;53.8;11;268_janwei.cpp;43.0;
99_Akatsuki_.cpp;12;85_potoooooooo.cpp;50.0;
217_henrymakaay.cpp;13;210_user6229l.cpp;48.2;14;241_tang0404.cpp;51.6;15;74_asuta274.cpp;43.8;
4_tmwilliamlin168.cpp;16;47_trsteel.cpp;47.3;
433_mei-shi-lai-shua-liang-ti.cpp;17;118_Arpan_Bhowmik.cpp;55.0;
340_de-wei-dao-qing-wa-da-san.cpp;18;292_lucifer1004.cpp;48.0;
388_lijinglun.cpp;19;148_bilguunzen.cpp;48.6;
45_mirosuaf.cpp;20;144_cui-xiao-jun.cpp;45.4;
123_Stomach_ache.cpp;21;332_ImprovingZero.cpp;51.9;22;286_beginner1010.cpp;50.0;
409_lz437.cpp;23;253_deltacancri.cpp;45.1;24;417_basasuya.cpp;44.6;
229_zhang-zhe-xin.cpp;25;220_cheatcode.cpp;52.4;
442_liulx15.cpp;26;158_st0rm23.cpp;46.2;
475_xjhz.cpp;27;464_shizkr.cpp;47.6;
310_wechat_cph.cpp;28;103_aging.cpp;46.3;
66_Captain_Mushroom.cpp;29;21_huangyuyang.cpp;41.4;
